Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","Business management consultant","DISCON Specialists","Falcon Crest Office Park, Grasdak, 142 South St, Doringkloof, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126675975","info@discon.co.za","https://www.disconspecialists.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4f1d7bd5658e201d",""
"business","Business park","Highway Businesspark","South Avenue, 35 Park Ave, Rooihuiskraal, Centurion, 0154","Centurion","Gauteng","","South Africa"," 0872366204","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x471205580bda4203",""
"business","Engineering consultant","Experto BDM Services","52 Lancelot, 106, Reddersburg St, Rooihuiskraal North, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0832658013","","http://www.expertoconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7441af2a985e7733",""
"business","Software company","XContent Business Solutions","20 Charles De Gaulle Cres, Highveld, Centurion, 0169","Centurion","Gauteng","","South Africa"," 0110141778","query@xcontent.com","http://xcontent.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xae121ea76fed4169",""
"business","Software company","Is Where Business Is Made and Logistics name changed to Group 3I","6 Wildekastaiing Ave, Heuweloord, Centurion, 0173","Centurion","Gauteng","","South Africa"," 0623296257","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6317597f94c48e9f",""
"business","Business management consultant","EARN Business Solutions","M26, EARN, Plot 116, Knoppieslaagte 385-Jr, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126693012","info@earninternational.net","https://www.earnbizsolutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x78914d2fc4125fbf",""
"business","Software company","Enhanced Business Solutions cc","554 Main Rd, Erasmia, Centurion, 0183","Centurion","Gauteng","","South Africa"," 0126540249","","http://www.eb-solutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9aeb83e066b89e45",""
"business","Business management consultant","Agility Centurion","272 West Ave, Die Hoewes, Centurion, 0157","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb170e5a306a63c5a",""
"business","Business management consultant","B T S","267 West Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126636909","info@bts.com","http://www.bts.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf8640e69d9974f",""
"business","Engineering consultant","BCX - Industrial Solutions","48 Oak Ave, Highveld Techno Park, Centurion, 0169","Centurion","Gauteng","","South Africa"," 0128808463","","http://www.bcx.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c09f0e8e9f6944c",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Business management consultant","Maluti-X","Spaces, Byls Bridge, and, Spaces, Jean Ave, Doringkloof, Centurion","Centurion","Gauteng","","South Africa"," 0718502137","info@maluti-x.com","http://maluti-x.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x510f31e120ca13f5",""
"business","Business management consultant","SOAR Centre","Plot 446, Kings Way, Lombardi Ave, Raslouw, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0822607510","","http://www.soarcentre.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x300e212f7f45bb69",""
"business","Business park","Spaces - Centurion, Spaces, Byls Bridge","Byls Bridge Office Park Building, 14 Block B, Gauteng, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120036600","","https://www.spacesworks.com/centurion/byls-bridge?utm_source>>u003dyext_places_gmb>>u0026utm_medium>>u003dplaces>>u0026utm_campaign>>u003dyext_traffic>>u0026utm_content>>u003d5042","","","https://maps.google.com/?hl=en_US&cid=0x0:0x20b779fd08bc1efe",""
"business","Corporate office","Centurion Business Forum","245 End St, Clubview, Centurion, 0014","Centurion","Gauteng","","South Africa"," 0126646559","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc9d696bb782e5e3c",""
"business","Accounting firm","Bevolve Business Evolution","80 Lyttelton Rd, Clubview, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120040578","sales@bevolve.co.za","http://www.bevolve.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d143dba1fd8fe93",""
"business","business","Centurion","","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x474f6dba7062227f",""
"business","Software company","Centbiz - Multipurpose Computer Technology Company","X18, 6 Oudtshoorn St, Eldoraigne, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0608344447","francois@centbiz.co.za","https://centbiz.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf9cbe4bebb67eeb9",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Property management company","GMI Property Group","63 Sovereign Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0123452997","","http://gmigroup.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x87202b394e6ad249",""
"business","Insurance agency","Middel  Partners","First Floor, 25 Sovereign Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0123451877","info@middel.co.za","http://www.middel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5dfb520beed9dbaa",""
"business","business","Route 21 Business Park","Centurion, 0178","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x164a9f8a696b5813",""
"business","Recruiter","Touchstone Enterprise Services Pty Ltd","82 Sovereign Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0827800059","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc7344c2a36d5afde",""
"business","Business management consultant","ActionCOACH","55 Bradstone Rd, Cornwall Hill Country Estate, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0126651015","southafrica@actioncoach.com","https://www.actioncoach.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x30d1f2e5e54640d4",""
"business","Corporate office","Etion Create","Irene, 76 Regency Dr, Route 21 Business Park, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126789740","sales@etioncreate.co.za","https://www.etioncreate.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd1984cd38f18fc3d",""
"business","Training centre","CXO| Dynamic Business Solutions Pty (Ltd)","Route 21 Corporate Park Milestones Place - C: Block, 19 Sovereign Dr, Irene, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0796622455","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe1f13c35a2aa1e0d",""
"business","Engineering consultant","4most Systems (Pty) Ltd","121 Sovereign Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0123452505","info@4most.co.za","http://www.4most.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x582e3314ec20b85a",""
"business","Corporate office","Southern Africa-Indian Ocean Division Head Office","Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0123457000","","http://www.sidadventist.org/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc3c4f4955a242226",""
"business","Automation company","Scibotron Corporation (Pty) Ltd.","14 Regency Dr, Route 21 Business Park, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120300340","","http://www.scibotron.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d34540d41846638",""
"business","business","N/A","","","Gauteng","","South Africa"," 0662999940","leana@geared2solve.co.za","https://geared2solve.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd302dd8e8b286bc7",""
"business","Corporate office","ADI Pty Ltd","Route 21 Corporate Park,, Nelmapius Dr, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0120071230","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x24160428916447c6",""
"business","Engineering consultant","Gibson Technologies","71 Regency Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0662994659","sales@gibsontech.co.za","https://gibsontech.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x561ee7f79ff39f0f",""
"business","Engineering consultant","citofield","Corporate Park, DGE Offices 90 Sovereign Drive Route 21, Irene","Centurion","Gauteng","","South Africa"," 0719103636","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x73768aebce04569e",""
"business","Import export company","Global Sourcing","Corporate Park, Sovereign Dr, Route 21, Centurion, 0157","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f99d29dc9cd83a1",""
"business","Business park","Irene Corporate Corner","Irene Corporate Corner, Van Ryneveld Ave, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0123455555","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x97bde993c0cd0e36",""
"business","Construction company","TTS Consulting  Design","20 Regency Dr, Route 21 Business Park, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0861001277","info@ttscd.co.za","http://www.ttscd.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x63a48b531c9a8d27",""
"business","business","0178","Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfdab7e059ede9735",""
"business","Business management consultant","ActionCOACH Pieter Scholtz","55 Bradstone Road, Cornwall Hill Estate, Irene, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0120022722","pieterscholtz@actioncoach.com","http://pieter-scholtz.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x96e5fd6f63fd5cf9",""
"business","Business management consultant","Cheryl Muller Business and Executive Coach","147 Broadbury Circle, Cornwall Hill Estate, Irene, Centurion, 0178","Centurion","Gauteng","","South Africa"," 0769790604","","https://cherylmuller.actioncoach.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c068597eadb72af",""
"business","Business management consultant","ZARON Business Solutions","Olievenhoutbosch, Centurion, 0187","Centurion","Gauteng","","South Africa"," 0127435449","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf25660556a50acf7",""
"business","Consultant","OLIEVE BUSINESS CONSULTING","EXT 37, 541 DIMPHO STREET, Olievenhoutbosch, Centurion, 0187","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x578b686bbce64952",""
"business","Accountant","Kukinta - Accounting | Business Solutions  Services","1 Modisane St, Olievenhoutbosch, Centurion, 0187","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeb3e0ce30fdd55d9",""
"business","Consultant","Bathabile Moreki","Unit 39 Olieven Plaza Cnr R55  Jakalassi Road Olievenhoutboschm, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0788562521","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdfb3d89785e67b5e",""
"business","Construction company","Revamp Arena (Business Consulting Services)","Blue Daisy Thatchfield Ridge Estate, 6640 Drakensberg Rd, Thatchfield, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0835541770","","http://www.revamparena.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc071ac7438cbc3de",""
"business","Accounting firm","Masingita accounting","Buckthorn street Summerfield estate, Centurion, 0187","Centurion","Gauteng","","South Africa"," 0637886307","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x46887a21410d0ebf",""
"business","Corporate office","Mookodi Enterprise","Mookodi Pl, Kosmosdal, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0115120345","info@mookodienterprise.co.za","http://mookodienterprise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5547ec7ef19c2d58",""
"business","Corporate office","Samrand Business Park","48 Sterling Rd, Samrand Business Park, Centurion, 0187","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7d726ee43037dc47",""
"business","Shipping company","iMvula HEALTHCARE LOGISTICS","5 Travertine Ave, Samrand Business Park, Centurion, 0175","Centurion","Gauteng","","South Africa"," 0127645800","tenders@imvula.net","http://www.imvula.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x39ca5fa35b528f2",""
"business","Accounting firm","VILAMA Business and Tax Consulting","Ext 74, 4388 Carylke Kosmosdal, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0115121585","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x851a34d14cb92c3a",""
"business","Housing development","Olievenhoutbosch, Extension 27","Plot 7 Rickalletta street, knoppieslaagte, Centurion, 0187","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5a0fc71a0d951aa5",""
"business","Business management consultant","Nothile Consulting, Township Economic Transformation in Franchise Eco-System Model","Unit 39 Olievenhoutbosch Cnr Jakalassi  R55 Road Olievenhoutbosch, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0767288110","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4307cf1250947d29",""
"business","Engineering consultant","BIPS Consulting","6 Lavender Lane Summerfield Estate, Kosmosdal, Centurion, 0187","Centurion","Gauteng","","South Africa"," 0682816382","info@bipsconsulting.co.za","https://bipsconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfda7196980631fa1",""
"business","Road construction company","Infraset","West, Samrand Ave, Coqui Francolin Rd, Olievenhoutbosch, Centurion, 0187","Centurion","Gauteng","","South Africa"," 0126520000","","http://www.infraset.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2a9c286675d54815",""
"business","business","N/A","","","Gauteng","","South Africa"," 0832286106","","http://www.quickcompanies.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x95ca3f156cd020b2",""
"business","Internet cafe","OLIEVE INTERNET CAFE  IT SOLUTION","Ext 37, 541 Dimpho St, Olievenhoutbosch, Centurion, 0175","Centurion","Gauteng","","South Africa"," 0813084143","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8453bb073e67ac78",""
"business","Accounting firm","EcoDux","3244 Green Thorn St, Olievenhoutbos 20, Centurion, 0001","Centurion","Gauteng","","South Africa"," 0634364220","info@ecodux.co.za","http://www.ecodux.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xaa41355bbc85a0df",""
"business","Business management consultant","TSRM Africa","Forest Hill City, The OfficeZone, Monavoni, 6692 Forest Beech St, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0827564208","20re-soft@start.com","http://www.tsrmafrica.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x44563fc2a2e46a5d",""
"business","business","0187","Centurion","Centurion","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcfe12c294638c415",""
"business","Business management consultant","Business Development Factory","3 Grassmoor, Spotlewerik Street, Heuwilsig Estate, Celtisdal, Centurion, Pretoria, 0157","Pretoria","Gauteng","","South Africa"," 0743290435","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d724468cde1a13",""
"business","Business management consultant","Forever Business Owner Centurion","Stoneridge, Monavoni, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0817031042","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x260a8646ba88b143",""
"business","Business management consultant","Corporate Value Consultancy","69 Breyten Street, 29 Wierda VIllage, Rooihuiskraal, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0827809150","info@cvconsultancy.org","https://www.corporatevalueconsultancy.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6788aeaf0f7c655",""
"business","Transportation service","ST Business Solutions (Pty) Ltd","22 Baystone, Heuwelsig Estate, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0836082828","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc48c104d6904ffb3",""
"business","Business management consultant","LJL Business Solutions","17 Viking Rd, Valhalla, Centurion, 0185","Centurion","Gauteng","","South Africa"," 0871636353","info@ljlbusiness-solutions.com","https://ljlbusiness-solutions.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8239afce35fc2759",""
"business","Business management consultant","B T S","267 West Ave, Lyttelton AH, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126636909","info@bts.com","http://www.bts.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdcf8640e69d9974f",""
"business","Accounting firm","AB Accounting  Business Advisory","39 Estcourt Ave, Wierdapark, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0824493710","","https://www.facebook.com/abaccountingservices/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa37993ceab81587f",""
"business","business","N/A","","","Gauteng","","South Africa"," 0836277761","","http://www.globalbits.net/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe0d75bb0a60661cb",""
"business","Accountant","Register Your Business (Pty) Ltd","5 Saxby Ave, West, Centurion, 0157","Centurion","Gauteng","","South Africa"," 0126601822","info@registeryourbusiness.co.za","http://www.registeryourbusiness.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x516d72e345e6d1a4",""
"business","Training centre","WWISE","254 Hall Street Westend Office Park, Building 2, Second floor, Die Hoewes, Centurion, 0163","Centurion","Gauteng","","South Africa"," 0861099473","admin@wwise.co.za","http://www.wwise.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x85444fa8deec5539",""
"business","Chamber of Commerce","Diamond Chamber Cullinan","73 Oak Ave, Cullinan","Cullinan","Gauteng","","South Africa"," 0123052501","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52e7be9431ffb66a",""
"business","business","Cullinan Diamond Lodge","2 Hotel St, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127342255","info@cullinandiamondlodge.co.za","http://www.cullinandiamondlodge.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa165d5c80e4a54fd",""
"business","Tourist attraction","Cullinan Diamond Mine Entrance","Olienhout Rd, Cullinan, 1000","","Gauteng","","South Africa"," 0123052435","investorrelations@petradiamonds.com","https://www.petradiamonds.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xecfaa086a07000eb",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc427b91d71de5112%7C/g/1pzy5gkp3%7Cen-ZA",""
"business","business","Cullinan Premier Hotel","1 Hotel St, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127341810","info@cullinanpremierhotel.co.za","http://www.cullinanpremierhotel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc427b91d71de5112",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9c19e29d23f43d1f%7C/g/1tgbs861%7Cen-ZA",""
"business","business","Liebencharm Guest House Cullinan","Plot 368 Kleinfontein, Gedeelte 81, District Cullinan, 0001","District Cullinan","Gauteng","","South Africa"," 0834175873","elsabe.liebencharm@gmail.com","http://www.liebencharm.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9c19e29d23f43d1f",""
"business","Business administration service","Dinokeng Chamber Of Commerce","86b Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0656510444","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc687dc35ce3ef147",""
"business","business","The Old Cabin BB Cullinan","51 5th St, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0715236605","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6fab0d43f67aa1fc",""
"business","business","117 on Oak","117 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x437477b2a08d7951",""
"business","Supermarket","Premier Dairy","105 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127341123","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x79455f18af493488",""
"business","business","The Cullinan Inn","119 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0795121152","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7786f877c85c847a",""
"business","business","Cullinan Lakeview Cottage","Baobab Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0829305180","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x326273104cac840c",""
"business","business","JanHarmsgat Guest House in Cullinan","8 Hospital Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0743225225","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6685ca726975dab2",""
"business","Hardware store","Build it Cullinan","57 Colin Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0120100880","manager@cullinanbuildit.co.za","https://www.buildit.co.za/stores/view/build-it-cullinan-gauteng","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18f6bbaaae9f554a",""
"business","Lawyer","Van der Merwe  Van der Merwe Attorneys","18 Ross Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127341092","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x943c251b23b3e679",""
"business","Horseback riding service","Adventure Zone Cullinan","103 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127340507","info@adventurezone.co.za","http://www.adventurezone.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1248d604c81a8a05",""
"business","business","N/A","","","Gauteng","","South Africa"," 0615292039","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2417f02f3bcd0dde",""
"business","Liquor store","SPAR Cullinan","Shop 30, Diamond Mart, Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127342424","","https://www.spar.co.za/Home/Store-View/SPAR-Mandini-Renckens-KwaZulu-Natal","","","https://maps.google.com/?hl=en_US&cid=0x0:0x45f358c10a7b1238",""
"business","business","Cullinan","1000","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x53d56f1ff8584484",""
"business","Restaurant","Cullinan Premier Restaurant","Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0659263520","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x840fae548243bdb5",""
"business","business","Gauteng","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6d9ee7c7cb5438e2",""
"business","Steel construction company","MLM-Ben's","Cnr R513 and, Jackson Rd, Cullinan, 1000","","Gauteng","","South Africa"," 0127320416","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9fe6364738ae2701",""
"business","business","N/A","","","Gauteng","","South Africa"," 0723266662","","https://www.vusikokela.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xba5e40a29bfc264b",""
"business","Airport","Lanseria International Airport","Airport Rd, Lanseria, 1748","Lanseria","Gauteng","","South Africa"," 0113670300","pr@lanseria.co.za","http://www.lanseria.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4d2ca13863e40ab6",""
"business","Mining company","T G P Mining (Pty) Ltd","Olienhout Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0123052453","","http://www.tgp.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x98b457084f15267",""
"business","Chamber of Commerce","Diamond Chamber Cullinan","73 Oak Ave, Cullinan","Cullinan","Gauteng","","South Africa"," 0123052501","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52e7be9431ffb66a",""
"business","Business administration service","Dinokeng Chamber Of Commerce","86b Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0656510444","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc687dc35ce3ef147",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9c19e29d23f43d1f%7C/g/1tgbs861%7Cen-ZA",""
"business","business","Liebencharm Guest House Cullinan","Plot 368 Kleinfontein, Gedeelte 81, District Cullinan, 0001","District Cullinan","Gauteng","","South Africa"," 0834175873","elsabe.liebencharm@gmail.com","http://www.liebencharm.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9c19e29d23f43d1f",""
"business","Tourist attraction","Cullinan Diamond Mine Entrance","Olienhout Rd, Cullinan, 1000","","Gauteng","","South Africa"," 0123052435","investorrelations@petradiamonds.com","https://www.petradiamonds.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xecfaa086a07000eb",""
"business","General store","Premier Mine","Cullinan","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4af3b76b15ae9e4",""
"business","business","Cullinan Diamond Lodge","2 Hotel St, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127342255","info@cullinandiamondlodge.co.za","http://www.cullinandiamondlodge.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa165d5c80e4a54fd",""
"business","Guest house","Simps Fuels","Plot S20, Bynespoort, Cullinan, 0001","Cullinan","Gauteng","","South Africa"," 0826298249","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1a303824911de1b0",""
"business","City government office","Magistrate Court Cullinan","2 School Wy, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127341024","","https://www.justice.gov.za/contact/lowercourts_full.html","","","https://maps.google.com/?hl=en_US&cid=0x0:0x59a99dfba49de7af",""
"business","Hardware store","Build it Cullinan","57 Colin Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0120100880","manager@cullinanbuildit.co.za","https://www.buildit.co.za/stores/view/build-it-cullinan-gauteng","","","https://maps.google.com/?hl=en_US&cid=0x0:0x18f6bbaaae9f554a",""
"business","Guest house","Cullinan Diamond Flats","Cnr, Library Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x61bb182b5bbcc011",""
"business","Health consultant","PHEZULU Solutions","17A Range Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa","","karien@phezulusolutions.com","http://www.phezulusolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6e26578e48166188",""
"business","business","N/A","","","Gauteng","","South Africa"," 0842004504","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb06934931e0e76d9",""
"business","Apartment complex","Cullinan Single Quaters","55 Marula Rd, Cullinan, 1000","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x798f31ece4d8eb69",""
"business","","Cullinan Office Park","35 Cullinan Cl, Morningside, Sandton, 2057","Sandton","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb1ef7bc76709412f",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc427b91d71de5112%7C/g/1pzy5gkp3%7Cen-ZA",""
"business","business","Cullinan Premier Hotel","1 Hotel St, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0127341810","info@cullinanpremierhotel.co.za","http://www.cullinanpremierhotel.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc427b91d71de5112",""
"business","business","The Cullinan Inn","119 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa"," 0795121152","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7786f877c85c847a",""
"business","business","117 on Oak","117 Oak Ave, Cullinan, 1000","Cullinan","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x437477b2a08d7951",""
