Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
"business","","Altingen Group","18 Top Rd, Westwood AH, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0828521758","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6363708263c95170",""
"business","Lawyer","DP Attorneys Inc","241 Rondebult Rd, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0119130926","","http://www.dp-inc.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x75c69c7d58b1145c",""
"business","Chamber of Commerce","Greater Boksburg Chamber of Commerce  Industry","236 Rondebult Ave, Libradene, Johannesburg, 1459","Johannesburg","Gauteng","","South Africa"," 0102850313","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbbd5d5d83decf225",""
"business","Corporate office","Compass Business Park","Compass Business Park, 5 Main Reef Rd, Dunswart, Boksburg, 1508","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2d17a02867cc86d2",""
"business","Computer support and services","BClue Business Solutions","20 De Rouwe St, Beyers Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0731888215","info@bclue.co.za","https://www.bclue.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa59386422ce2479f",""
"business","Auto tag agency","MVAAS","28 Jordaan St, Parkdene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0729932906","info@mvaas.co.za","http://mvaas.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xed7062aa851da218",""
"business","Business management consultant","Enterprise Value Solutions","10 Ceres Ave, Comet, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0741489022","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2a4b3f476b3c4cc",""
"business","Civil law attorney","MAKANANISA ATTORNEYS","223 Rondebult Rd, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0762602121","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x3b232b0c781a56ad",""
"business","business","Boksburg","","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x433e192b0d3f753d",""
"business","Software company","Gemelli IT Services","Fitzpatrick Road , Joel Ave, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766352734","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf5980b352aec3d",""
"business","","Business Hunters Pty (Ltd)","111 Grippen Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0115683737","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x413713b7023af7d0",""
"business","Store","HEALTHY SPLASH","222 Rondebult Rd, Libradene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0861106693","info@healthysplash.co.za","http://www.healthysplash.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xca8479adffc0761e",""
"business","Packaging company","Box-It Boksburg","234 Rondebult Rd, Libradene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0663962018","boxes4alberton@gmail.com","http://www.boxitsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd89fe240c919cc0",""
"business","General store","Vm123","12 N Rand Rd, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7d0c8174ca675d78",""
"business","Steel fabricator","Green Steel Products","31 Seller Rd, Boksburg East Industrial, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0119141750","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8f526f18b7827601",""
"business","","Businesses in Boksburg North","14th Ave , Third St, Boksburg North, Boksburg, 1460","Boksburg","Gauteng","","South Africa"," 0119177000","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb5596768d89e5c5b",""
"business","Print shop","3@1 Boksburg","Shop 24, Sunward Centre Kingfisher Ave cnr, Duiker Rd, Sunward Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0100355216","boksburg@3at1.co.za","http://www.3at1boksburg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x911c0de9fbefab55",""
"business","Bakery","Everything Iced","18 Speel Rd, Freeway Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0713565663","","http://everything-iced.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfea5a89202dc423c",""
"business","","Business Hunters Pty (Ltd)","111 Grippen Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0115683737","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x413713b7023af7d0",""
"business","business","N/A","","","Gauteng","","South Africa"," 0120232576","","http://www.specialisedsafety.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbfb3ac73c2aa7acf",""
"business","Hair salon","Prospur Business Park","10 Oscar St, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0836591597","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c539bc6e1d32924",""
"business","Computer support and services","Business Information Support Services","14 Maraboe St, Atlasville, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0614246252","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc5f54ad1f5c51e6e",""
"business","business","N/A","","","Gauteng","","South Africa"," 0785728911","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x23b200be7b344a16",""
"business","business","N/A","","","Gauteng","","South Africa"," 0842078264","","https://www.promoafrica.com/hellocorporate","","","https://maps.google.com/?hl=en_US&cid=0x0:0xceaefeee432b3e37",""
"business","Computer support and services","BClue Business Solutions","20 De Rouwe St, Beyers Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0731888215","info@bclue.co.za","https://www.bclue.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa59386422ce2479f",""
"business","Accounting firm","Elite Accounting  Tax Solutions CC","34 Boslelie Cres, Clearwater Estate, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","carolinep@mweb.co.za","https://www.elite-accounting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe5573623b07f028f",""
"business","business","N/A","","","Gauteng","","South Africa"," 0878034434","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x34be500455d16548",""
"business","Business management consultant","Dearham Management Services","27 Findel Rd, Impala Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9f331742a7fd1235",""
"business","Accountant","Everything Accounting (Pty) Ltd","14 Ekster St, Atlasville, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0834547383","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdd1c531441a7a48c",""
"business","business","N/A","","","Gauteng","","South Africa"," 0828294266","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7dbe3b49bb5762d",""
"business","General store","Roadring Business Park","85 N Rand Rd, Driefontein 85-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd84a0b4ec55663fd",""
"business","Business management consultant","NU CREATIVE","Block B11, Bartlet El Ridge Office Park, 100 Elizabeth Rd, Impala Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0113977865","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf92a820ad9390d7d",""
"business","Corporate office","Benvista Office Park","Edgar Rd, Klipfontein 83-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0113255290","info@bentelprop.co.za","http://www.benvistaofficepark.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xf464548f7ec067f2",""
"business","Business management consultant","Enterprise Value Solutions","10 Ceres Ave, Comet, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0741489022","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2a4b3f476b3c4cc",""
"business","Business management consultant","3-D Business Solutions (Pty) Ltd","72 Wordsworth Rd, Farrarmere, Benoni, 1501","Benoni","Gauteng","","South Africa"," 0118491634","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x7177d7ce3d97d826",""
"business","Business park","Airborne Business Park","7 Taljaard Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0662806343","office@airbornepark.co.za","http://www.airbornepark.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb48cd217cd2b401",""
"business","business","N/A","","","Gauteng","","South Africa"," 0799252604","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb97d95f82383cddf",""
"business","Software company","Gemelli IT Services","Fitzpatrick Road , Joel Ave, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766352734","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf5980b352aec3d",""
"business","business","N/A","","","Gauteng","","South Africa"," 0763304280","","http://www.multibusinessdivision.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c2bf529b9dabd4a",""
"business","Photocopiers supplier","Daisy Business Solutions East Rand - COPIERS - PABX - CCTV","Shop 5 East Rand Square, 183 Bentel Ave, Jansen Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118943480","info@daisy-gp.co.za","http://www.daisysolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4873e3c5b4a6d83c",""
"business","Business management consultant","Ncoded Solutions","Reservoir Rd , Van Dyk Rd, Boksburg East, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0861123526","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4e0b0e7f9bc04f8a",""
"business","Print shop","3@1 Boksburg","Shop 24, Sunward Centre Kingfisher Ave cnr, Duiker Rd, Sunward Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0100355216","boksburg@3at1.co.za","http://www.3at1boksburg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x911c0de9fbefab55",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xeea905205a66ed1d",""
"business","Packaging company","Box-It Boksburg","234 Rondebult Rd, Libradene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0663962018","boxes4alberton@gmail.com","http://www.boxitsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd89fe240c919cc0",""
"business","Mining company","Integrated Business Management.(Pty).Ltd","21 Graniet Rd, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0100075690","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x2bf2cdd639b55a64",""
"business","Logistics service","Touchdown Industrial Park","Ext 114, 110 Ridge Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0832914857","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x76609f8a805f82eb",""
"business","Steel fabricator","Burgess  Burger","526 Commissioner St, Boksburg, Johannesburg, 1459","Johannesburg","Gauteng","","South Africa"," 0877513826","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc9d451fe19ddb467",""
"business","Business management consultant","BCH Corporate","63 Asquith Rd, Ravenswood, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0796926512","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd9166f296d187024",""
"business","Hair salon","Prospur Business Park","10 Oscar St, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0836591597","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c539bc6e1d32924",""
"business","Accountant","Ghekko Business Services","60 Leeuwpoort St, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x232177e351cf090d",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f7bf06d70c914de",""
"business","General store","Roadring Business Park","85 N Rand Rd, Driefontein 85-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd84a0b4ec55663fd",""
"business","Business management consultant","Moeti Holdings (Pty) Ltd","81 Pretoria Rd, Comet, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0110537705","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x763388d563d15da",""
"business","","Business Hunters Pty (Ltd)","111 Grippen Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0115683737","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x413713b7023af7d0",""
"business","Truck dealer","Cargo Commercial Vehicles Airport","Business Park, 54 Denne Rd, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0114375000","","http://www.mercedesbenzcommercial.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xe23aaf21ad3aa18a",""
"business","Photocopiers supplier","Daisy Business Solutions East Rand - COPIERS - PABX - CCTV","Shop 5 East Rand Square, 183 Bentel Ave, Jansen Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118943480","info@daisy-gp.co.za","http://www.daisysolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4873e3c5b4a6d83c",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x42ed93fd4729e554",""
"business","Business management consultant","Ncoded Solutions","Reservoir Rd , Van Dyk Rd, Boksburg East, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0861123526","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4e0b0e7f9bc04f8a",""
"business","Construction company","Sinapi Global","Unit E2, Prospur Business Park, 10 Oscar St, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 1234567890","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb7f93176872e85cb",""
"business","Business park","Business Park","33 Malcolm Moodie Cres, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb7dffcb381cd536f",""
"business","Chamber of Commerce","Greater Boksburg Chamber of Commerce and Industry","367 Commissioner St, Boksburg, 1469","Boksburg","Gauteng","","South Africa"," 0102850313","admin@gbcci.co.za","https://www.gbcci.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc5922540c3d5aa17",""
"business","Truck dealer","East Rand Truck Sales Pty Ltd","85 N Rand Rd, Boksburg, Johannesburg, 1462","Johannesburg","Gauteng","","South Africa"," 0118232535","mario@eastrandtruck.com","http://www.eastrandtruck.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x9050b4f104a732f4",""
"business","Truck dealer","Status Truck Sales","148 Nolte St, Bartlett AH, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","sebastian@statustrucksales.co.za","https://statustrucks.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x48b71a61704ee440",""
"business","Business park","Airborne Business Park","7 Taljaard Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0662806343","office@airbornepark.co.za","http://www.airbornepark.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb48cd217cd2b401",""
"business","business","1466","Boksburg","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x203ce9e027a14ba9",""
"business","Computer repair service","Joe business center","2433 Fish Eagle St, Local, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0796137398","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xc0ef8ee343356fe0",""
"business","Software company","Gemelli IT Services","Fitzpatrick Road , Joel Ave, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766352734","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf5980b352aec3d",""
"business","Packaging company","Box-It Boksburg","234 Rondebult Rd, Libradene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0663962018","boxes4alberton@gmail.com","http://www.boxitsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd89fe240c919cc0",""
"business","Steel fabricator","Jaypro Trading (Pty) Ltd","3 Joel Ave, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0832771579","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x673231b61ba04dac",""
"business","Business management consultant","Numitone Group","9 Biddulph St, Witfield, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766910124","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x151884184662cf61",""
"business","","SAC COMMERCIAL PARTS BOKSBURG","UNIT 2, 4 Herman Pieters Rd, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118264866","parts.wel@sactrucks.co.za","https://www.sactrucks.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xdca75c0fda8260f4",""
"business","","Businesses in Boksburg North","14th Ave , Third St, Boksburg North, Boksburg, 1460","Boksburg","Gauteng","","South Africa"," 0119177000","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb5596768d89e5c5b",""
"business","Business management consultant","Indoni Business Consulting (Pty) Ltd","81 Shirley St, Dawn Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0833716265","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xcb278152cf6f2e8c",""
"business","Print shop","The East","No 59, Comet, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0817384792","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8fdb1e338e1bc67e",""
"business","Print shop","3@1 Boksburg","Shop 24, Sunward Centre Kingfisher Ave cnr, Duiker Rd, Sunward Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0100355216","boksburg@3at1.co.za","http://www.3at1boksburg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x911c0de9fbefab55",""
"business","","Casting and Engineering Specialists Pty Ltd","Dean Pl, Elspark, Boksburg, 1418","Boksburg","Gauteng","","South Africa","","","https://castingandengineering.simdif.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x98d9705cbc7abf7b",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x5b604d55c4beef26",""
"business","Business management consultant","Numitone Group","9 Biddulph St, Witfield, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766910124","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x151884184662cf61",""
"business","Corporate office","Christian Business Owners Association","16 Allen St, Bardene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0824321328","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1adb3dacdb93ad6e",""
"business","Business management consultant","NHLUPHO BUSINESS OPTIMIZATION SOLUTIONS","8 Edgar Road, Benvista Office Park, Office no. 24  25, Jansen Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0103125739","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c34f58958b23233",""
"business","Business management consultant","Timoti Consulting Pty Ltd","44 Tassenberg St, Ravensklip, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0827740328","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x22257405d97cfb3f",""
"business","School","Destiny Christian Academy","1 Miranda St, Ravensky, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118261497","info@destinyacademy.net.za","http://www.destinyacademy.net.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x27a71bc7c7e72a95",""
"business","Business management consultant","Moeti Holdings (Pty) Ltd","81 Pretoria Rd, Comet, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0110537705","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x763388d563d15da",""
"business","Business management consultant","Beyond Compliance Consultants","13 Tassenberg Street, 55 Tassenberg Close, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0719316492","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x86f717ffbe9ae525",""
"business","Private college","Damelin - Boksburg","224 Jacobs St, Jansen Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0861819221","braamfontein@damelin.co.za","http://www.damelin.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x83f3ab38fd0a9671",""
"business","Occupational safety and health","Equipro Business Risk Solutions","4 Allen St, Bardene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118945343","","https://equipro.co.za/about-equipro-business-risk-solutions/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x69b07fb9bd61b42c",""
"business","Preschool","Aspiration Academic","4 Dayan Rd, Witfield, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0113833494","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb46862b355257c8a",""
"business","business","N/A","","","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6f7bf06d70c914de",""
"business","Logistics","Logistics Systems Engineering (Pty) Ltd","5 Estee Ackerman St, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0861616161","sales@lsegroup.co.za","http://www.lsegroup.africa/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4e761318b6a6524f",""
"business","Promotional products supplier","Finatics Promotions","49 Heather Ave, Lilianton, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118233227","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb500909bcbab1fc",""
"business","Business development service","Success Defined Consulting and Academy (Pty) Ltd","Boksburg North, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0110766645","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd34b8f6b0a37ce1f",""
"business","business","N/A","","","Gauteng","","South Africa"," 0832779707","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x99cb4ad1723054e3",""
"business","Elementary school","Boksburg Christian Academy","Angelo, Boksburg","Boksburg","Gauteng","","South Africa"," 0110254144","","http://www.boksburgchristianacademy.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x912e09af6a0a1d10",""
"business","Design agency","NEPTUNE DESIGN PTY LTD","4 Madeley Rd, Driefontein 85-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0115537273","","https://www.neptunedesign.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x12e9a07e5ffe9f9d",""
"business","business","1467","Boksburg","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x128bb1cfe8470ca4",""
"business","Consultant","Amandla Consulting (Pty) Ltd","41 Jansen Rd, Jet Park, Boksburg, 1469","Boksburg","Gauteng","","South Africa"," 0118236621","info@amandlaconsulting.co.za","http://www.amandlaconsulting.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x6c1d2b0c47376f05",""
"business","business","N/A","","","Gauteng","","South Africa"," 0763304280","","http://www.multibusinessdivision.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x1c2bf529b9dabd4a",""
"business","Business management consultant","BCH Corporate","63 Asquith Rd, Ravenswood, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0796926512","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd9166f296d187024",""
"business","Software company","Gemelli IT Services","Fitzpatrick Road , Joel Ave, Farrar Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0766352734","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4bf5980b352aec3d",""
"business","","Business Hunters Pty (Ltd)","111 Grippen Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0115683737","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x413713b7023af7d0",""
"business","Hair salon","Prospur Business Park","10 Oscar St, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0836591597","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c539bc6e1d32924",""
"business","General store","Roadring Business Park","85 N Rand Rd, Driefontein 85-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd84a0b4ec55663fd",""
"business","Print shop","3@1 Boksburg","Shop 24, Sunward Centre Kingfisher Ave cnr, Duiker Rd, Sunward Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0100355216","boksburg@3at1.co.za","http://www.3at1boksburg.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x911c0de9fbefab55",""
"business","Packaging company","Box-It Boksburg","234 Rondebult Rd, Libradene, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0663962018","boxes4alberton@gmail.com","http://www.boxitsa.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xfd89fe240c919cc0",""
"business","Photocopiers supplier","Daisy Business Solutions East Rand - COPIERS - PABX - CCTV","Shop 5 East Rand Square, 183 Bentel Ave, Jansen Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0118943480","info@daisy-gp.co.za","http://www.daisysolutions.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4873e3c5b4a6d83c",""
"business","General store","Roadring Business Park","85 N Rand Rd, Driefontein 85-Ir, Boksburg, 1459","Boksburg","Gauteng","","South Africa","","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd84a0b4ec55663fd",""
"business","Hair salon","Prospur Business Park","10 Oscar St, Hughes, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0836591597","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x8c539bc6e1d32924",""
"business","Corporate office","Wingfield Office Park","1 Geertsma Rd, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0815988922","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x565bbaa18cf6cb97",""
"business","Machining manufacturer","Nylacast SA (Pty) Ltd","43 Malcolm Moodie Cres, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0113977077","sales@nylacast.com","https://www.nylacast.com/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xa11affcff0abfd2f",""
"business","Business park","Airborne Business Park","7 Taljaard Rd, Bartlett, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0662806343","office@airbornepark.co.za","http://www.airbornepark.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xb48cd217cd2b401",""
"business","business","N/A","","","Gauteng","","South Africa"," 0832779707","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0x99cb4ad1723054e3",""
"business","Business management consultant","BCH Corporate","63 Asquith Rd, Ravenswood, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0796926512","","","","","https://maps.google.com/?hl=en_US&cid=0x0:0xd9166f296d187024",""
"business","Business management consultant","ToksLog","Unit 5 , Jan Smuts Office Park, Jones Rd, Jet Park, 1459","Kempton Park","Gauteng","","South Africa"," 0115528230","","http://tokslog.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0xbd7f7a5025d35c09",""
"business","Machining manufacturer","Aumic Engineering","16 Derick Coetzee St, Jet Park, Boksburg, 1459","Boksburg","Gauteng","","South Africa"," 0826949867","info@midnightmonkey.co.za","http://www.aumic.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x52140603203fe59c",""
"business","Seal shop","Barnel Design and Manufacturing","Unit C1, The Palisades Business Park, 39 Kelly Rd, Jet Park, Boksburg, 1460","Boksburg","Gauteng","","South Africa"," 0113971119","","http://www.barneldesign.co.za/","","","https://maps.google.com/?hl=en_US&cid=0x0:0x4ce48f8b6b185ad8",""
